sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,countries,country_of_manufacture,creareseo_discontinued,creareseo_discontinued_product,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery_time,description,designer,director,edition,featured,filmtitle,gallery,gift_message_available,has_options,image,image_label,known,media_gallery,meta_autogenerate,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,poster_condition,price,print_tech,required_options,short_description,size,small_image,small_image_label,special_from_date,special_price,special_to_date,starring,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
,plakat,,,,,,,,,,,,,,,,,Hubert Hilscher plakat Cyrk Lew w koronie reklamujący cyrk w Polsce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hubert-hilscher/cyrk-lew-w-koronie.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00658,,Default,simple,OPERA,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,1997,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00658.jpg,Cyrulik Sewilski Ryszard Kaja,,,Nein,,,,,,Im Einkaufswagen,Nein,Cyrulik Sewilski Gioachino Rossini,,,Produktinformationsspalte,,mint,53.0000,offset,0,Cyrulik Sewilski Gioachino Rossini,ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00658.jpg,Cyrulik Sewilski Ryszard Kaja,,,,,1,2,/k/a/kaja-poster00658.jpg,Cyrulik Sewilski Ryszard Kaja,2019-06-26 17:04:26,ryszard-kaja/cyrulik-sewilski,ryszard-kaja/barbier-von-sevilla.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00658.jpg,Cyrulik Sewilski Ryszard Kaja,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"Barber of Seville - Cyrulik Sewilski poster by Ryszard Kaja - Il barbiere di Siviglia, ossia L'inutile precauzione, opera buffa in two acts by Gioachino Rossini with a libretto by Cesare Sterbini in Teatr Wielki in Poznań",,,,,,,,,,,,,,,,,,,,,Barber of Seville,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/barber-of-seville,ryszard-kaja/barber-of-seville.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"Plakat Cyrulik Sewilski - Barbier von Sevilla von Ryszard Kaja Der Barbier von Sevilla, komische Oper in zwei Aufzügen von Gioachino Rossini in Teatr Wielki in Posen",,,,,,,,,,,,,,,,,,,,,Barbier von Sevilla,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/barbier-von-sevilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Ryszard Kaja plakat Cyrulik Sewilski, opera w trzech aktach Gioachino Rossiniego w Teatrze Wielkim w Poznaniu",,,,,,,,,,,,,,,,,,,,,Cyrulik Sewilski,,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/cyrulik-sewilski.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00659,,Default,simple,OPERA,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,1991,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00659.jpg,Don Giovanni,,,Nein,,,,,,Im Einkaufswagen,Nein,Don Giovanni,,,Produktinformationsspalte,,mint,120.0000,offset,0,Don Giovanni,ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00659.jpg,Don Giovanni,,,,,1,2,/k/a/kaja-poster00659.jpg,Don Giovanni,2023-09-30 13:40:57,ryszard-kaja/don-giovanni,ryszard-kaja/don-giovanni.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00659.jpg,Don Giovanni,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"opera Il dissoluto punito, ossia il Don Giovanni, literally The Rake Punished",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Plakat Don Giovanni - Don Giovanni von Ryszard Kaja für Mozart Don Giovanni ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Ryszard Kaja plakat Don Giovanni, opera w dwóch aktach Wolfganga Amadeusza Mozarta z librettem Lorenzo da Ponte w Teatrze Wielkim w Łodzi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00660,,Default,simple,THEATER,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,1995,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00660.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,"Grek Zorba, Poznań",,,Produktinformationsspalte,,mint,100.0000,offset,0,"Grek Zorba, Poznań",ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00660.jpg,,,,,,1,2,/k/a/kaja-poster00660.jpg,,2023-09-30 15:19:28,ryszard-kaja/grek-zorba,ryszard-kaja/grek-zorba.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00660.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"Zorba the Greek, Poznań - Grek Zorba poster by Ryszard Kaja ",,,,,,,,,,,,,,,,,,,,,"Zorba the Greek, Poznań",,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/zorba-the-greek,ryszard-kaja/zorba-the-greek.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"Plakat Grek Zorba, Poznań - Alexis Sorbas in Posen von Ryszard Kaja Ballett Alexis Sorbas, Musik Mikis Theodorakis im Teatr Wielki in Posen.",,,,,,,,,,,,,,,,,,,,,Alexis Sorbas in Posen,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/alexis-sorbas,ryszard-kaja/alexis-sorbas.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Ryszard Kaja plakat Grek Zorba balet Grek Zorba muzyka Mikis Theodorakis w Teatrze Wielkim w Poznaniu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00661,,Default,simple,THEATER,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,1997,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00661.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,"Grek Zorba, Warszawa",,,Produktinformationsspalte,,mint,45.0000,offset,0,"Grek Zorba, Warszawa",ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00661.jpg,,,,,,1,2,/k/a/kaja-poster00661.jpg,,2020-01-21 15:15:23,ryszard-kaja/grek-zorba-teatr,ryszard-kaja/grek-zorba-teatr.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00661.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"Zorba the Greek, Warsaw - Grek Zorba poster by Ryszard Kaja ballet Zorba the Greek, music by Mikis Theodorakis im Teatr Wielki in Warsaw,",,,,,,,,,,,,,,,,,,,,,"Zorba the Greek, Warsaw",,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/zorba-the-greek-warsaw,ryszard-kaja/zorba-the-greek-warsaw.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"Plakat Grek Zorba, Warszawa - Alexis Sorbas in Warschau von Ryszard Kaja Ballett Alexis Sorbas, Musik Mikis Theodorakis im Teatr Wielki in Warschau",,,,,,,,,,,,,,,,,,,,,Alexis Sorbas in Warschau,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/alexis-sorbas-warschau,ryszard-kaja/alexis-sorbas-warschau.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,Ryszard Kaja plakat Grek Zorba balet Grek Zorba muzyka Mikis Theodorakis w Teatrze Wielkim w Warszawie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00662,,Default,simple,OPERA,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,2005,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00662.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,Hagith,,,Produktinformationsspalte,,mint,78.0000,offset,0,Hagith,ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00662.jpg,,,,,,1,2,/k/a/kaja-poster00662.jpg,,2023-09-30 14:00:37,ryszard-kaja/hagith,ryszard-kaja/hagith.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00662.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"Hagith poster by Ryszard Kaja opera by Karol Szymanowski, libretto by Felix Doermann in Opera Wrocław",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"Plakat Hagith - Hagith von Ryszard Kaja Hagith, Oper in einem Akt von Karol Szymanowski, Libretto von Felix Dörmann in Opera Wrocław",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Ryszard Kaja plakat Hagith opera w jednym akcie Karola Szymanowskiego, libretto Felix Doermann, Opera Wrocław",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00663,,Default,simple,OPERA,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,2005,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00663.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,Hrabia Monte Christo,,,Produktinformationsspalte,,mint,100.0000,offset,0,Hrabia Monte Christo,ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00663.jpg,,,,,,1,2,/k/a/kaja-poster00663.jpg,,2023-09-30 13:33:55,ryszard-kaja/hrabia-monte-christo,ryszard-kaja/graf-von-monte-christo.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00663.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"Count of Monte Cristo - Hrabia Monte Christo poster by Ryszard Kaja ballet The Count of Monte Cristo by Alexandre Dumas, music Stanisław Moniuszko",,,,,,,,,,,,,,,,,,,,,Count of Monte Cristo,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/count-of-monte-cristo,ryszard-kaja/count-of-monte-cristo.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"Plakat Hrabia Monte Christo - Graf von Monte Christo von Ryszard Kaja Ballett Graf von Monte Christo, Alexandre Dumas, Musik Stanisław Moniuszko",,,,,,,,,,,,,,,,,,,,,Graf von Monte Christo,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/graf-von-monte-christo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Ryszard Kaja plakat Hrabia Monte Christo balet Hrabia Monte Christo według Alexandre Dumas, muzyka Stanisław Moniuszko.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/hrabia-monte-christo.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00664,,Default,simple,OPERA,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,1991,Polish Poster,Kaja,,original,,,,,0,/k/a/kaja-poster00664.jpg,Ryszard Kaja Krakowiacy i Górale czyli cud mniemany,,,,,,,,,,,"Krakowiacy i Górale, czyli cud mniemany",,,,,mint,35.0000,offset,0,"Krakowiacy i Górale, czyli cud mniemany",ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00664.jpg,,,,,,1,2,/k/a/kaja-poster00664.jpg,,2019-06-26 17:04:26,ryszard-kaja/krakowiacy-i-gorale,ryszard-kaja/krakowiacy-i-gorale.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00664.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"Pretended Miracle, or Krakovians and Highlanders, Warsaw - Krakowiacy i Górale, czyli cud mniemany poster by Ryszard Kaja opera The Pretended Miracle, or Krakovians and Highlanders by Wojciech Bogusławski, music by Jan Stefani in Teatr Wielki in Warsaw.",,,,,,,,,,,,,,,,,,,,,"Pretended Miracle, or Krakovians and Highlanders, Warsaw",,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/pretended-miracle,ryszard-kaja/pretended-miracle.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"Plakat Krakowiacy i Górala, czyli cud mniemany - Vermeintliche Wunder oder Die Krakauer und die Bergbauern von Ryszard Kaja Oper Das vermeintliche Wunder oder Die Krakauer und die Bergbauern von Wojciech Bogusławski, Musik Jan Stefani in Teatr Wielki in Warschau",,,,,,,,,,,,,,,,,,,,,Vermeintliche Wunder oder Die Krakauer und die Bergbauern,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/vermeintliche-wunder,ryszard-kaja/vermeintliche-wunder.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Ryszard Kaja plakat Krakowiacy i Górala, czyli cud mniemany - opera Wojciecha Bogusławskiego z muzyką Jana Stefaniego wystawiona w Teatrze Wielkim w Warszawie.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00665,,Default,simple,OPERA,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,1999,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00665.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,"Krakowiacy i Górale, czyli cud mniemany",,,Produktinformationsspalte,,mint,45.0000,offset,0,"Krakowiacy i Górale, czyli cud mniemany",ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00665.jpg,,,,,,1,2,/k/a/kaja-poster00665.jpg,,2019-08-05 16:32:43,ryszard-kaja/krakowiacy-i-gorale-cud-mniemany,ryszard-kaja/krakowiacy-i-gorale-cud-mniemany.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00665.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"Pretended Miracle, or Krakovians and Highlanders - Krakowiacy i Górale, czyli cud mniemany poster by Ryszard Kaja poster designed for opera The Pretended Miracle, or Krakovians and Highlanders by Wojciech Bogusławski, music by Jan Stefani in Teatr Wielki im. Stanisława Moniuszki in Poznań",,,,,,,,,,,,,,,,,,,,,"Pretended Miracle, or Krakovians and Highlanders",,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/pretended-miracle-krakovians-highlanders,ryszard-kaja/pretended-miracle-krakovians-highlanders.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"Plakat Krakowiacy i Górala, czyli cud mniemany - Vermeintliche Wunder oder Die Krakauer und die Bergbauern von Ryszard Kaja Oper Das vermeintliche Wunder oder Die Krakauer und die Bergbauern von Wojciech Bogusławski, Musik Jan Stefani im Teatr Wielki im. Stanisława Moniuszki in Posen",,,,,,,,,,,,,,,,,,,,,Vermeintliche Wunder oder Die Krakauer und die Bergbauern,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/vermeintliche-wunder-krakauer-bergbauern,ryszard-kaja/vermeintliche-wunder-krakauer-bergbauern.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Ryszard Kaja plakat Krakowiacy i Górala, czyli cud mniemany - opera Wojciecha Bogusławskiego z muzyką Jana Stefaniego wystawiona w Teatrze Wielkim im. Stanisława Moniuszki w Poznaniu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00666,,Default,simple,OPERA,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,1995,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00666.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,"Krasnoludki, Krasnoludki",,,Produktinformationsspalte,,mint,100.0000,offset,0,"Krasnoludki, Krasnoludki",ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00666.jpg,,,,,,1,2,/k/a/kaja-poster00666.jpg,,2023-09-30 13:42:47,ryszard-kaja/krasnoludki-krasnoludki,ryszard-kaja/heinzelmaennchen.html,4,10.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00666.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"Dwarves, dwarves - Krasnoludki, Krasnoludki poster by Ryszard Kaja ballet Dwarves, dwarves, music Katarzyna Gaertner, libretto Tadeusz Kijonka, Choreography Teresa Kujawa in Teatr Wielki, Poznań",,,,,,,,,,,,,,,,,,,,,"Dwarves, dwarves",,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/dwarves,ryszard-kaja/dwarves.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"Plakat Krasnoludki, Krasnoludki - Heinzelmännchen, Heinzelmännchen von Ryszard Kaja Ballett Heinzelmännchen, Heinzelmännchen, Musik Katarzyna Gaertner, Libretto Tadeusz Kijonka, Choreographie Teresa Kujawa in Teatr Wielki, Posen.",,,,,,,,,,,,,,,,,,,,,"Heinzelmännchen, Heinzelmännchen",,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/heinzelmaennchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Ryszard Kaja plakat Krasnoludki, Krasnoludki balet Krasnoludki, Krasnoludki, muzyka Katarzyna Gaertner, libretto Tadeusz Kijonka, choreografia Teresa Kujawa w Teatrze Wielkim, Poznań",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/krasnoludki-krasnoludki.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00667,,Default,simple,OPERA,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,2000,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00667.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,Madama Butterfly,,,Produktinformationsspalte,,mint,45.0000,offset,0,Madama Butterfly,ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00667.jpg,,,,,,1,2,/k/a/kaja-poster00667.jpg,,2020-04-27 16:02:26,ryszard-kaja/madama-butterfly,ryszard-kaja/madama-butterfly.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00667.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,Madama Butterfly Giacomo Puccini - poster by Ryszard Kaja ,,,,,,,,,,,,,,,,,,,,,Madama Butterfly Giacomo Puccini,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/madama-butterfly-giacomo-puccini,ryszard-kaja/madama-butterfly-giacomo-puccini.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,Plakat Madama Butterfly - Madama Butterfly Giacomo Puccini von Ryszard Kaja ,,,,,,,,,,,,,,,,,,,,,Madama Butterfly Giacomo Puccini,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/madama-butterfly-giacomo-puccini,ryszard-kaja/madama-butterfly-giacomo-puccini.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Ryszard Kaja plakat Madame Butterfly, opera w trzech aktach Giacomo Pucciniego",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poster00668,,Default,simple,OPERA,Default Category,base,,,,,,2014-05-06 00:00:00,,,,,1997,Polish Poster,Kaja,,original,Nein,,,,0,/k/a/kaja-poster00668.jpg,,,,Nein,,,,,,Im Einkaufswagen,Nein,Nędza uszczęśliwiona,,,Produktinformationsspalte,,mint,40.0000,offset,0,Nędza uszczęśliwiona,ca. B1 = 68x97cm = 27x38 in,/k/a/kaja-poster00668.jpg,,,,,,1,2,/k/a/kaja-poster00668.jpg,,2021-01-27 10:35:34,ryszard-kaja/nedza-uszczesliwiona,ryszard-kaja/ins-glueck-verwandelte-leid.html,3,10.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,0,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/k/a/kaja-poster00668.jpg,,0,1,,,,,,,,,,,,,,,,
,posters,,,,,,,,,,,,,,,,,"Poverty Made Happy - Nędza uszczęśliwiona poster by Ryszard Kaja oper Poverty Made Happy, Misery Made Happy, music Maciej Kamiński, libretto Wojciech Bogusławski, text Franz Bohomolec in Teatr Wielki Opera Narodowa, Warsaw",,,,,,,,,,,,,,,,,,,,,Poverty Made Happy,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/poverty-made-happy,ryszard-kaja/poverty-made-happy.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,poster,,,,,,,,,,,,,,,,,"Plakat Nędza uszczęśliwiona - In Glück verwandelte Leid von Ryszard Kaja Opern Das in Glück verwandelte Leid, Komponist Maciej Kamiński, Wojciech Bogusławski nach Franz Bohomolec in Teatr Wielki Opera Narodowa, Warschau.",,,,,,,,,,,,,,,,,,,,,Ins Glück verwandelte Leid,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/ins-glueck-verwandelte-leid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plakat,,,,,,,,,,,,,,,,,"Ryszard Kaja plakat Nędza uszczęśliwiona, uwertura Maciej Kamiński, libretto Wojciech Bogusławski wg według komedii Franciszka Bohomolca w Teatrze Wielkim, Operze Narodowej w Warszawie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ryszard-kaja/nedza-uszczesliwiona.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
